[2024-09-11T08:46:20.017+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-09-11T08:46:20.035+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: welcome_dag.work_with_model manual__2024-09-11T08:45:16.827592+00:00 [queued]>
[2024-09-11T08:46:20.043+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: welcome_dag.work_with_model manual__2024-09-11T08:45:16.827592+00:00 [queued]>
[2024-09-11T08:46:20.044+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-09-11T08:46:20.057+0000] {taskinstance.py:2888} INFO - Executing <Task(PythonOperator): work_with_model> on 2024-09-11 08:45:16.827592+00:00
[2024-09-11T08:46:20.073+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=247) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-09-11T08:46:20.074+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'welcome_dag', 'work_with_model', 'manual__2024-09-11T08:45:16.827592+00:00', '--job-id', '35', '--raw', '--subdir', 'DAGS_FOLDER/welcome.py', '--cfg-path', '/tmp/tmp9vggoe5p']
[2024-09-11T08:46:20.075+0000] {standard_task_runner.py:72} INFO - Started process 249 to run task
[2024-09-11T08:46:20.075+0000] {standard_task_runner.py:105} INFO - Job 35: Subtask work_with_model
[2024-09-11T08:46:20.116+0000] {task_command.py:467} INFO - Running <TaskInstance: welcome_dag.work_with_model manual__2024-09-11T08:45:16.827592+00:00 [running]> on host 9ac4da4c6d5e
[2024-09-11T08:46:20.182+0000] {taskinstance.py:3131} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='welcome_dag' AIRFLOW_CTX_TASK_ID='work_with_model' AIRFLOW_CTX_EXECUTION_DATE='2024-09-11T08:45:16.827592+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-09-11T08:45:16.827592+00:00'
[2024-09-11T08:46:20.184+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-09-11T08:46:20.184+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-09-11T08:46:24.352+0000] {logging_mixin.py:190} WARNING - 32.5%
[2024-09-11T08:46:24.362+0000] {logging_mixin.py:190} WARNING - 32.6%
[2024-09-11T08:46:24.373+0000] {logging_mixin.py:190} WARNING - 32.7%
[2024-09-11T08:46:24.385+0000] {logging_mixin.py:190} WARNING - 32.9%
[2024-09-11T08:46:24.395+0000] {logging_mixin.py:190} WARNING - 33.0%
[2024-09-11T08:46:24.408+0000] {logging_mixin.py:190} WARNING - 33.1%
[2024-09-11T08:46:24.417+0000] {logging_mixin.py:190} WARNING - 33.2%
[2024-09-11T08:46:24.429+0000] {logging_mixin.py:190} WARNING - 33.4%
[2024-09-11T08:46:24.439+0000] {logging_mixin.py:190} WARNING - 33.5%
[2024-09-11T08:46:24.451+0000] {logging_mixin.py:190} WARNING - 33.6%
[2024-09-11T08:46:24.465+0000] {logging_mixin.py:190} WARNING - 33.7%
[2024-09-11T08:46:24.475+0000] {logging_mixin.py:190} WARNING - 33.9%
[2024-09-11T08:46:24.486+0000] {logging_mixin.py:190} WARNING - 34.0%
[2024-09-11T08:46:24.496+0000] {logging_mixin.py:190} WARNING - 34.1%
[2024-09-11T08:46:24.507+0000] {logging_mixin.py:190} WARNING - 34.3%
[2024-09-11T08:46:24.517+0000] {logging_mixin.py:190} WARNING - 34.4%
[2024-09-11T08:46:24.529+0000] {logging_mixin.py:190} WARNING - 34.5%
[2024-09-11T08:46:24.538+0000] {logging_mixin.py:190} WARNING - 34.6%
[2024-09-11T08:46:24.552+0000] {logging_mixin.py:190} WARNING - 34.8%
[2024-09-11T08:46:24.562+0000] {logging_mixin.py:190} WARNING - 34.9%
[2024-09-11T08:46:24.573+0000] {logging_mixin.py:190} WARNING - 35.0%
[2024-09-11T08:46:24.582+0000] {logging_mixin.py:190} WARNING - 35.2%
[2024-09-11T08:46:24.595+0000] {logging_mixin.py:190} WARNING - 35.3%
[2024-09-11T08:46:24.605+0000] {logging_mixin.py:190} WARNING - 35.4%
[2024-09-11T08:46:24.618+0000] {logging_mixin.py:190} WARNING - 35.5%
[2024-09-11T08:46:24.629+0000] {logging_mixin.py:190} WARNING - 35.7%
[2024-09-11T08:46:24.639+0000] {logging_mixin.py:190} WARNING - 35.8%
[2024-09-11T08:46:24.649+0000] {logging_mixin.py:190} WARNING - 35.9%
[2024-09-11T08:46:24.660+0000] {logging_mixin.py:190} WARNING - 36.1%
[2024-09-11T08:46:24.671+0000] {logging_mixin.py:190} WARNING - 36.2%
[2024-09-11T08:46:24.682+0000] {logging_mixin.py:190} WARNING - 36.3%
[2024-09-11T08:46:24.693+0000] {logging_mixin.py:190} WARNING - 36.4%
[2024-09-11T08:46:24.707+0000] {logging_mixin.py:190} WARNING - 36.6%
[2024-09-11T08:46:24.715+0000] {logging_mixin.py:190} WARNING - 36.7%
[2024-09-11T08:46:24.726+0000] {logging_mixin.py:190} WARNING - 36.8%
[2024-09-11T08:46:24.739+0000] {logging_mixin.py:190} WARNING - 36.9%
[2024-09-11T08:46:24.751+0000] {logging_mixin.py:190} WARNING - 37.1%
[2024-09-11T08:46:24.763+0000] {logging_mixin.py:190} WARNING - 37.2%
[2024-09-11T08:46:24.773+0000] {logging_mixin.py:190} WARNING - 37.3%
[2024-09-11T08:46:24.782+0000] {logging_mixin.py:190} WARNING - 37.5%
[2024-09-11T08:46:24.797+0000] {logging_mixin.py:190} WARNING - 37.6%
[2024-09-11T08:46:24.806+0000] {logging_mixin.py:190} WARNING - 37.7%
[2024-09-11T08:46:24.816+0000] {logging_mixin.py:190} WARNING - 37.8%
[2024-09-11T08:46:24.828+0000] {logging_mixin.py:190} WARNING - 38.0%
[2024-09-11T08:46:24.840+0000] {logging_mixin.py:190} WARNING - 38.1%
[2024-09-11T08:46:24.850+0000] {logging_mixin.py:190} WARNING - 38.2%
[2024-09-11T08:46:24.864+0000] {logging_mixin.py:190} WARNING - 38.4%
[2024-09-11T08:46:24.875+0000] {logging_mixin.py:190} WARNING - 38.5%
[2024-09-11T08:46:24.887+0000] {logging_mixin.py:190} WARNING - 38.6%
[2024-09-11T08:46:24.898+0000] {logging_mixin.py:190} WARNING - 38.7%
[2024-09-11T08:46:24.909+0000] {logging_mixin.py:190} WARNING - 38.9%
[2024-09-11T08:46:24.919+0000] {logging_mixin.py:190} WARNING - 39.0%
[2024-09-11T08:46:24.931+0000] {logging_mixin.py:190} WARNING - 39.1%
[2024-09-11T08:46:24.947+0000] {logging_mixin.py:190} WARNING - 39.2%
[2024-09-11T08:46:24.959+0000] {logging_mixin.py:190} WARNING - 39.4%
[2024-09-11T08:46:24.968+0000] {logging_mixin.py:190} WARNING - 39.5%
[2024-09-11T08:46:24.980+0000] {logging_mixin.py:190} WARNING - 39.6%
[2024-09-11T08:46:24.993+0000] {logging_mixin.py:190} WARNING - 39.8%
[2024-09-11T08:46:25.002+0000] {logging_mixin.py:190} WARNING - 39.9%
[2024-09-11T08:46:25.013+0000] {logging_mixin.py:190} WARNING - 40.0%
[2024-09-11T08:46:25.023+0000] {logging_mixin.py:190} WARNING - 40.1%
[2024-09-11T08:46:25.035+0000] {logging_mixin.py:190} WARNING - 40.3%
[2024-09-11T08:46:25.046+0000] {logging_mixin.py:190} WARNING - 40.4%
[2024-09-11T08:46:25.059+0000] {logging_mixin.py:190} WARNING - 40.5%
[2024-09-11T08:46:25.067+0000] {logging_mixin.py:190} WARNING - 40.7%
[2024-09-11T08:46:25.081+0000] {logging_mixin.py:190} WARNING - 40.8%
[2024-09-11T08:46:25.093+0000] {logging_mixin.py:190} WARNING - 40.9%
[2024-09-11T08:46:25.104+0000] {logging_mixin.py:190} WARNING - 41.0%
[2024-09-11T08:46:25.112+0000] {logging_mixin.py:190} WARNING - 41.2%
[2024-09-11T08:46:25.122+0000] {logging_mixin.py:190} WARNING - 41.3%
[2024-09-11T08:46:25.137+0000] {logging_mixin.py:190} WARNING - 41.4%
[2024-09-11T08:46:25.146+0000] {logging_mixin.py:190} WARNING - 41.5%
[2024-09-11T08:46:25.163+0000] {logging_mixin.py:190} WARNING - 41.7%
[2024-09-11T08:46:25.172+0000] {logging_mixin.py:190} WARNING - 41.8%
[2024-09-11T08:46:25.184+0000] {logging_mixin.py:190} WARNING - 41.9%
[2024-09-11T08:46:25.193+0000] {logging_mixin.py:190} WARNING - 42.1%
[2024-09-11T08:46:25.206+0000] {logging_mixin.py:190} WARNING - 42.2%
[2024-09-11T08:46:25.217+0000] {logging_mixin.py:190} WARNING - 42.3%
[2024-09-11T08:46:25.229+0000] {logging_mixin.py:190} WARNING - 42.4%
[2024-09-11T08:46:25.241+0000] {logging_mixin.py:190} WARNING - 42.6%
[2024-09-11T08:46:25.252+0000] {logging_mixin.py:190} WARNING - 42.7%
[2024-09-11T08:46:25.262+0000] {logging_mixin.py:190} WARNING - 42.8%
[2024-09-11T08:46:25.272+0000] {logging_mixin.py:190} WARNING - 43.0%
[2024-09-11T08:46:25.283+0000] {logging_mixin.py:190} WARNING - 43.1%
[2024-09-11T08:46:25.296+0000] {logging_mixin.py:190} WARNING - 43.2%
[2024-09-11T08:46:25.304+0000] {logging_mixin.py:190} WARNING - 43.3%
[2024-09-11T08:46:25.318+0000] {logging_mixin.py:190} WARNING - 43.5%
[2024-09-11T08:46:25.328+0000] {logging_mixin.py:190} WARNING - 43.6%
[2024-09-11T08:46:25.340+0000] {logging_mixin.py:190} WARNING - 43.7%
[2024-09-11T08:46:25.352+0000] {logging_mixin.py:190} WARNING - 43.8%
[2024-09-11T08:46:25.362+0000] {logging_mixin.py:190} WARNING - 44.0%
[2024-09-11T08:46:25.372+0000] {logging_mixin.py:190} WARNING - 44.1%
[2024-09-11T08:46:25.383+0000] {logging_mixin.py:190} WARNING - 44.2%
[2024-09-11T08:46:25.394+0000] {logging_mixin.py:190} WARNING - 44.4%
[2024-09-11T08:46:25.405+0000] {logging_mixin.py:190} WARNING - 44.5%
[2024-09-11T08:46:25.418+0000] {logging_mixin.py:190} WARNING - 44.6%
[2024-09-11T08:46:25.429+0000] {logging_mixin.py:190} WARNING - 44.7%
[2024-09-11T08:46:25.441+0000] {logging_mixin.py:190} WARNING - 44.9%
[2024-09-11T08:46:25.450+0000] {logging_mixin.py:190} WARNING - 45.0%
[2024-09-11T08:46:25.461+0000] {logging_mixin.py:190} WARNING - 45.1%
[2024-09-11T08:46:25.473+0000] {logging_mixin.py:190} WARNING - 45.3%
[2024-09-11T08:46:25.485+0000] {logging_mixin.py:190} WARNING - 45.4%
[2024-09-11T08:46:25.494+0000] {logging_mixin.py:190} WARNING - 45.5%
[2024-09-11T08:46:25.505+0000] {logging_mixin.py:190} WARNING - 45.6%
[2024-09-11T08:46:25.517+0000] {logging_mixin.py:190} WARNING - 45.8%
[2024-09-11T08:46:25.529+0000] {logging_mixin.py:190} WARNING - 45.9%
[2024-09-11T08:46:25.540+0000] {logging_mixin.py:190} WARNING - 46.0%
[2024-09-11T08:46:25.552+0000] {logging_mixin.py:190} WARNING - 46.1%
[2024-09-11T08:46:25.562+0000] {logging_mixin.py:190} WARNING - 46.3%
[2024-09-11T08:46:25.573+0000] {logging_mixin.py:190} WARNING - 46.4%
[2024-09-11T08:46:25.586+0000] {logging_mixin.py:190} WARNING - 46.5%
[2024-09-11T08:46:25.594+0000] {logging_mixin.py:190} WARNING - 46.7%
[2024-09-11T08:46:25.607+0000] {logging_mixin.py:190} WARNING - 46.8%
[2024-09-11T08:46:25.618+0000] {logging_mixin.py:190} WARNING - 46.9%
[2024-09-11T08:46:25.628+0000] {logging_mixin.py:190} WARNING - 47.0%
[2024-09-11T08:46:25.640+0000] {logging_mixin.py:190} WARNING - 47.2%
[2024-09-11T08:46:25.650+0000] {logging_mixin.py:190} WARNING - 47.3%
[2024-09-11T08:46:25.663+0000] {logging_mixin.py:190} WARNING - 47.4%
[2024-09-11T08:46:25.672+0000] {logging_mixin.py:190} WARNING - 47.6%
[2024-09-11T08:46:25.686+0000] {logging_mixin.py:190} WARNING - 47.7%
[2024-09-11T08:46:25.696+0000] {logging_mixin.py:190} WARNING - 47.8%
[2024-09-11T08:46:25.706+0000] {logging_mixin.py:190} WARNING - 47.9%
[2024-09-11T08:46:25.717+0000] {logging_mixin.py:190} WARNING - 48.1%
[2024-09-11T08:46:25.727+0000] {logging_mixin.py:190} WARNING - 48.2%
[2024-09-11T08:46:25.740+0000] {logging_mixin.py:190} WARNING - 48.3%
[2024-09-11T08:46:25.752+0000] {logging_mixin.py:190} WARNING - 48.5%
[2024-09-11T08:46:25.761+0000] {logging_mixin.py:190} WARNING - 48.6%
[2024-09-11T08:46:25.773+0000] {logging_mixin.py:190} WARNING - 48.7%
[2024-09-11T08:46:25.783+0000] {logging_mixin.py:190} WARNING - 48.8%
[2024-09-11T08:46:25.797+0000] {logging_mixin.py:190} WARNING - 49.0%
[2024-09-11T08:46:25.805+0000] {logging_mixin.py:190} WARNING - 49.1%
[2024-09-11T08:46:25.823+0000] {logging_mixin.py:190} WARNING - 49.2%
[2024-09-11T08:46:25.834+0000] {logging_mixin.py:190} WARNING - 49.3%
[2024-09-11T08:46:25.849+0000] {logging_mixin.py:190} WARNING - 49.5%
[2024-09-11T08:46:25.860+0000] {logging_mixin.py:190} WARNING - 49.6%
[2024-09-11T08:46:25.872+0000] {logging_mixin.py:190} WARNING - 49.7%
[2024-09-11T08:46:25.882+0000] {logging_mixin.py:190} WARNING - 49.9%
[2024-09-11T08:46:25.894+0000] {logging_mixin.py:190} WARNING - 50.0%
[2024-09-11T08:46:25.906+0000] {logging_mixin.py:190} WARNING - 50.1%
[2024-09-11T08:46:25.915+0000] {logging_mixin.py:190} WARNING - 50.2%
[2024-09-11T08:46:25.935+0000] {logging_mixin.py:190} WARNING - 50.4%
[2024-09-11T08:46:25.945+0000] {logging_mixin.py:190} WARNING - 50.5%
[2024-09-11T08:46:25.961+0000] {logging_mixin.py:190} WARNING - 50.6%
[2024-09-11T08:46:25.971+0000] {logging_mixin.py:190} WARNING - 50.8%
[2024-09-11T08:46:25.983+0000] {logging_mixin.py:190} WARNING - 50.9%
[2024-09-11T08:46:25.994+0000] {logging_mixin.py:190} WARNING - 51.0%
[2024-09-11T08:46:26.007+0000] {logging_mixin.py:190} WARNING - 51.1%
[2024-09-11T08:46:26.021+0000] {logging_mixin.py:190} WARNING - 51.3%
[2024-09-11T08:46:26.031+0000] {logging_mixin.py:190} WARNING - 51.4%
[2024-09-11T08:46:26.049+0000] {logging_mixin.py:190} WARNING - 51.5%
[2024-09-11T08:46:26.059+0000] {logging_mixin.py:190} WARNING - 51.6%
[2024-09-11T08:46:26.071+0000] {logging_mixin.py:190} WARNING - 51.8%
[2024-09-11T08:46:26.081+0000] {logging_mixin.py:190} WARNING - 51.9%
[2024-09-11T08:46:26.091+0000] {logging_mixin.py:190} WARNING - 52.0%
[2024-09-11T08:46:26.104+0000] {logging_mixin.py:190} WARNING - 52.2%
[2024-09-11T08:46:26.115+0000] {logging_mixin.py:190} WARNING - 52.3%
[2024-09-11T08:46:26.123+0000] {logging_mixin.py:190} WARNING - 52.4%
[2024-09-11T08:46:26.135+0000] {logging_mixin.py:190} WARNING - 52.5%
[2024-09-11T08:46:26.146+0000] {logging_mixin.py:190} WARNING - 52.7%
[2024-09-11T08:46:26.159+0000] {logging_mixin.py:190} WARNING - 52.8%
[2024-09-11T08:46:26.168+0000] {logging_mixin.py:190} WARNING - 52.9%
[2024-09-11T08:46:26.179+0000] {logging_mixin.py:190} WARNING - 53.1%
[2024-09-11T08:46:26.193+0000] {logging_mixin.py:190} WARNING - 53.2%
[2024-09-11T08:46:26.205+0000] {logging_mixin.py:190} WARNING - 53.3%
[2024-09-11T08:46:26.215+0000] {logging_mixin.py:190} WARNING - 53.4%
[2024-09-11T08:46:26.226+0000] {logging_mixin.py:190} WARNING - 53.6%
[2024-09-11T08:46:26.237+0000] {logging_mixin.py:190} WARNING - 53.7%
[2024-09-11T08:46:26.251+0000] {logging_mixin.py:190} WARNING - 53.8%
[2024-09-11T08:46:26.260+0000] {logging_mixin.py:190} WARNING - 53.9%
[2024-09-11T08:46:26.274+0000] {logging_mixin.py:190} WARNING - 54.1%
[2024-09-11T08:46:26.283+0000] {logging_mixin.py:190} WARNING - 54.2%
[2024-09-11T08:46:26.294+0000] {logging_mixin.py:190} WARNING - 54.3%
[2024-09-11T08:46:26.305+0000] {logging_mixin.py:190} WARNING - 54.5%
[2024-09-11T08:46:26.318+0000] {logging_mixin.py:190} WARNING - 54.6%
[2024-09-11T08:46:26.326+0000] {logging_mixin.py:190} WARNING - 54.7%
[2024-09-11T08:46:26.341+0000] {logging_mixin.py:190} WARNING - 54.8%
[2024-09-11T08:46:26.354+0000] {logging_mixin.py:190} WARNING - 55.0%
[2024-09-11T08:46:26.360+0000] {logging_mixin.py:190} WARNING - 55.1%
[2024-09-11T08:46:26.378+0000] {logging_mixin.py:190} WARNING - 55.2%
[2024-09-11T08:46:26.389+0000] {logging_mixin.py:190} WARNING - 55.4%
[2024-09-11T08:46:26.398+0000] {logging_mixin.py:190} WARNING - 55.5%
[2024-09-11T08:46:26.409+0000] {logging_mixin.py:190} WARNING - 55.6%
[2024-09-11T08:46:26.422+0000] {logging_mixin.py:190} WARNING - 55.7%
[2024-09-11T08:46:26.431+0000] {logging_mixin.py:190} WARNING - 55.9%
[2024-09-11T08:46:26.445+0000] {logging_mixin.py:190} WARNING - 56.0%
[2024-09-11T08:46:26.453+0000] {logging_mixin.py:190} WARNING - 56.1%
[2024-09-11T08:46:26.465+0000] {logging_mixin.py:190} WARNING - 56.2%
[2024-09-11T08:46:26.476+0000] {logging_mixin.py:190} WARNING - 56.4%
[2024-09-11T08:46:26.487+0000] {logging_mixin.py:190} WARNING - 56.5%
[2024-09-11T08:46:26.500+0000] {logging_mixin.py:190} WARNING - 56.6%
[2024-09-11T08:46:26.510+0000] {logging_mixin.py:190} WARNING - 56.8%
[2024-09-11T08:46:26.519+0000] {logging_mixin.py:190} WARNING - 56.9%
[2024-09-11T08:46:26.531+0000] {logging_mixin.py:190} WARNING - 57.0%
[2024-09-11T08:46:26.544+0000] {logging_mixin.py:190} WARNING - 57.1%
[2024-09-11T08:46:26.554+0000] {logging_mixin.py:190} WARNING - 57.3%
[2024-09-11T08:46:26.564+0000] {logging_mixin.py:190} WARNING - 57.4%
[2024-09-11T08:46:26.576+0000] {logging_mixin.py:190} WARNING - 57.5%
[2024-09-11T08:46:26.587+0000] {logging_mixin.py:190} WARNING - 57.7%
[2024-09-11T08:46:26.598+0000] {logging_mixin.py:190} WARNING - 57.8%
[2024-09-11T08:46:26.607+0000] {logging_mixin.py:190} WARNING - 57.9%
[2024-09-11T08:46:26.620+0000] {logging_mixin.py:190} WARNING - 58.0%
[2024-09-11T08:46:26.632+0000] {logging_mixin.py:190} WARNING - 58.2%
[2024-09-11T08:46:26.643+0000] {logging_mixin.py:190} WARNING - 58.3%
[2024-09-11T08:46:26.658+0000] {logging_mixin.py:190} WARNING - 58.4%
[2024-09-11T08:46:26.670+0000] {logging_mixin.py:190} WARNING - 58.5%
[2024-09-11T08:46:26.682+0000] {logging_mixin.py:190} WARNING - 58.7%
[2024-09-11T08:46:26.691+0000] {logging_mixin.py:190} WARNING - 58.8%
[2024-09-11T08:46:26.707+0000] {logging_mixin.py:190} WARNING - 58.9%
[2024-09-11T08:46:26.720+0000] {logging_mixin.py:190} WARNING - 59.1%
[2024-09-11T08:46:26.732+0000] {logging_mixin.py:190} WARNING - 59.2%
[2024-09-11T08:46:26.743+0000] {logging_mixin.py:190} WARNING - 59.3%
[2024-09-11T08:46:26.755+0000] {logging_mixin.py:190} WARNING - 59.4%
[2024-09-11T08:46:26.763+0000] {logging_mixin.py:190} WARNING - 59.6%
[2024-09-11T08:46:26.774+0000] {logging_mixin.py:190} WARNING - 59.7%
[2024-09-11T08:46:26.786+0000] {logging_mixin.py:190} WARNING - 59.8%
[2024-09-11T08:46:26.794+0000] {logging_mixin.py:190} WARNING - 60.0%
[2024-09-11T08:46:26.807+0000] {logging_mixin.py:190} WARNING - 60.1%
[2024-09-11T08:46:26.820+0000] {logging_mixin.py:190} WARNING - 60.2%
[2024-09-11T08:46:26.832+0000] {logging_mixin.py:190} WARNING - 60.3%
[2024-09-11T08:46:26.840+0000] {logging_mixin.py:190} WARNING - 60.5%
[2024-09-11T08:46:26.854+0000] {logging_mixin.py:190} WARNING - 60.6%
[2024-09-11T08:46:26.863+0000] {logging_mixin.py:190} WARNING - 60.7%
[2024-09-11T08:46:26.874+0000] {logging_mixin.py:190} WARNING - 60.9%
[2024-09-11T08:46:26.886+0000] {logging_mixin.py:190} WARNING - 61.0%
[2024-09-11T08:46:26.898+0000] {logging_mixin.py:190} WARNING - 61.1%
[2024-09-11T08:46:26.907+0000] {logging_mixin.py:190} WARNING - 61.2%
[2024-09-11T08:46:26.918+0000] {logging_mixin.py:190} WARNING - 61.4%
[2024-09-11T08:46:26.929+0000] {logging_mixin.py:190} WARNING - 61.5%
[2024-09-11T08:46:26.943+0000] {logging_mixin.py:190} WARNING - 61.6%
[2024-09-11T08:46:26.955+0000] {logging_mixin.py:190} WARNING - 61.7%
[2024-09-11T08:46:26.974+0000] {logging_mixin.py:190} WARNING - 61.9%
[2024-09-11T08:46:26.983+0000] {logging_mixin.py:190} WARNING - 62.0%
[2024-09-11T08:46:26.995+0000] {logging_mixin.py:190} WARNING - 62.1%
[2024-09-11T08:46:27.016+0000] {logging_mixin.py:190} WARNING - 62.3%
[2024-09-11T08:46:27.019+0000] {logging_mixin.py:190} WARNING - 62.4%
[2024-09-11T08:46:27.029+0000] {logging_mixin.py:190} WARNING - 62.5%
[2024-09-11T08:46:27.042+0000] {logging_mixin.py:190} WARNING - 62.6%
[2024-09-11T08:46:27.054+0000] {logging_mixin.py:190} WARNING - 62.8%
[2024-09-11T08:46:27.064+0000] {logging_mixin.py:190} WARNING - 62.9%
[2024-09-11T08:46:27.075+0000] {logging_mixin.py:190} WARNING - 63.0%
[2024-09-11T08:46:27.086+0000] {logging_mixin.py:190} WARNING - 63.2%
[2024-09-11T08:46:27.098+0000] {logging_mixin.py:190} WARNING - 63.3%
[2024-09-11T08:46:27.107+0000] {logging_mixin.py:190} WARNING - 63.4%
[2024-09-11T08:46:27.123+0000] {logging_mixin.py:190} WARNING - 63.5%
[2024-09-11T08:46:27.136+0000] {logging_mixin.py:190} WARNING - 63.7%
[2024-09-11T08:46:27.148+0000] {logging_mixin.py:190} WARNING - 63.8%
[2024-09-11T08:46:27.155+0000] {logging_mixin.py:190} WARNING - 63.9%
[2024-09-11T08:46:27.168+0000] {logging_mixin.py:190} WARNING - 64.0%
[2024-09-11T08:46:27.179+0000] {logging_mixin.py:190} WARNING - 64.2%
[2024-09-11T08:46:27.192+0000] {logging_mixin.py:190} WARNING - 64.3%
[2024-09-11T08:46:27.201+0000] {logging_mixin.py:190} WARNING - 64.4%
[2024-09-11T08:46:27.213+0000] {logging_mixin.py:190} WARNING - 64.6%
[2024-09-11T08:46:27.223+0000] {logging_mixin.py:190} WARNING - 64.7%
[2024-09-11T08:46:27.234+0000] {logging_mixin.py:190} WARNING - 64.8%
[2024-09-11T08:46:27.247+0000] {logging_mixin.py:190} WARNING - 64.9%
[2024-09-11T08:46:27.257+0000] {logging_mixin.py:190} WARNING - 65.1%
[2024-09-11T08:46:27.267+0000] {logging_mixin.py:190} WARNING - 65.2%
[2024-09-11T08:46:27.278+0000] {logging_mixin.py:190} WARNING - 65.3%
[2024-09-11T08:46:27.291+0000] {logging_mixin.py:190} WARNING - 65.5%
[2024-09-11T08:46:27.303+0000] {logging_mixin.py:190} WARNING - 65.6%
[2024-09-11T08:46:27.310+0000] {logging_mixin.py:190} WARNING - 65.7%
[2024-09-11T08:46:27.324+0000] {logging_mixin.py:190} WARNING - 65.8%
[2024-09-11T08:46:27.334+0000] {logging_mixin.py:190} WARNING - 66.0%
[2024-09-11T08:46:27.347+0000] {logging_mixin.py:190} WARNING - 66.1%
[2024-09-11T08:46:27.356+0000] {logging_mixin.py:190} WARNING - 66.2%
[2024-09-11T08:46:27.369+0000] {logging_mixin.py:190} WARNING - 66.3%
[2024-09-11T08:46:27.378+0000] {logging_mixin.py:190} WARNING - 66.5%
[2024-09-11T08:46:27.388+0000] {logging_mixin.py:190} WARNING - 66.6%
[2024-09-11T08:46:27.401+0000] {logging_mixin.py:190} WARNING - 66.7%
[2024-09-11T08:46:27.411+0000] {logging_mixin.py:190} WARNING - 66.9%
[2024-09-11T08:46:27.422+0000] {logging_mixin.py:190} WARNING - 67.0%
[2024-09-11T08:46:27.433+0000] {logging_mixin.py:190} WARNING - 67.1%
[2024-09-11T08:46:27.444+0000] {logging_mixin.py:190} WARNING - 67.2%
[2024-09-11T08:46:27.455+0000] {logging_mixin.py:190} WARNING - 67.4%
[2024-09-11T08:46:27.467+0000] {logging_mixin.py:190} WARNING - 67.5%
[2024-09-11T08:46:27.478+0000] {logging_mixin.py:190} WARNING - 67.6%
[2024-09-11T08:46:27.489+0000] {logging_mixin.py:190} WARNING - 67.8%
[2024-09-11T08:46:27.500+0000] {logging_mixin.py:190} WARNING - 67.9%
[2024-09-11T08:46:27.510+0000] {logging_mixin.py:190} WARNING - 68.0%
[2024-09-11T08:46:27.521+0000] {logging_mixin.py:190} WARNING - 68.1%
[2024-09-11T08:46:27.534+0000] {logging_mixin.py:190} WARNING - 68.3%
[2024-09-11T08:46:27.544+0000] {logging_mixin.py:190} WARNING - 68.4%
[2024-09-11T08:46:27.554+0000] {logging_mixin.py:190} WARNING - 68.5%
[2024-09-11T08:46:27.569+0000] {logging_mixin.py:190} WARNING - 68.6%
[2024-09-11T08:46:27.585+0000] {logging_mixin.py:190} WARNING - 68.8%
[2024-09-11T08:46:27.594+0000] {logging_mixin.py:190} WARNING - 68.9%
[2024-09-11T08:46:27.605+0000] {logging_mixin.py:190} WARNING - 69.0%
[2024-09-11T08:46:27.618+0000] {logging_mixin.py:190} WARNING - 69.2%
[2024-09-11T08:46:27.629+0000] {logging_mixin.py:190} WARNING - 69.3%
[2024-09-11T08:46:27.640+0000] {logging_mixin.py:190} WARNING - 69.4%
[2024-09-11T08:46:27.650+0000] {logging_mixin.py:190} WARNING - 69.5%
[2024-09-11T08:46:27.660+0000] {logging_mixin.py:190} WARNING - 69.7%
[2024-09-11T08:46:27.672+0000] {logging_mixin.py:190} WARNING - 69.8%
[2024-09-11T08:46:27.682+0000] {logging_mixin.py:190} WARNING - 69.9%
[2024-09-11T08:46:27.694+0000] {logging_mixin.py:190} WARNING - 70.1%
[2024-09-11T08:46:27.705+0000] {logging_mixin.py:190} WARNING - 70.2%
[2024-09-11T08:46:27.717+0000] {logging_mixin.py:190} WARNING - 70.3%
[2024-09-11T08:46:27.726+0000] {logging_mixin.py:190} WARNING - 70.4%
[2024-09-11T08:46:27.738+0000] {logging_mixin.py:190} WARNING - 70.6%
[2024-09-11T08:46:27.749+0000] {logging_mixin.py:190} WARNING - 70.7%
[2024-09-11T08:46:27.760+0000] {logging_mixin.py:190} WARNING - 70.8%
[2024-09-11T08:46:27.773+0000] {logging_mixin.py:190} WARNING - 70.9%
[2024-09-11T08:46:27.785+0000] {logging_mixin.py:190} WARNING - 71.1%
[2024-09-11T08:46:27.793+0000] {logging_mixin.py:190} WARNING - 71.2%
